gun,39.00,93,330
gun,30.00,93,330
gun,34.00,92,330
gun,44.00,95,330
gun,43.00,93,329
gun,41.00,93,330
gun,25.00,93,330
gun,36.00,99,330
gun,22.00,99,330
gun,42.00,97,330
gun,22.00,97,330
gun,44.00,94,330
gun,20.00,94,330
gun,49.00,93,330
gun,21.00,93,330
gun,44.00,92,330
gun,27.00,92,330
gun,44.00,93,330
gun,21.00,93,330
gun,29.00,95,316
gun,23.00,94,316
gun,21.00,94,316
gun,24.00,93,316
gun,21.00,93,316
gun,21.00,94,315
gun,21.00,94,315
gun,28.00,503,299
gun,22.00,503,299
gun,27.00,502,300
gun,28.00,503,299
gun,23.00,503,299
gun,28.00,504,298
gun,27.00,504,298
gun,35.00,523,299
gun,23.00,523,299
gun,31.00,96,333
gun,28.00,96,333
gun,26.00,105,333
gun,26.00,105,333
gun,34.00,94,334
gun,23.00,94,334
gun,39.00,99,334
gun,35.00,99,334
gun,44.00,102,334
gun,33.00,102,334
gun,48.00,104,333
gun,36.00,104,333
gun,28.00,99,332
gun,28.00,99,332
gun,36.00,528,306
gun,27.00,96,333
gun,20.00,96,333
gun,25.00,100,333
gun,35.00,101,334
gun,28.00,101,334
gun,29.00,107,335
gun,28.00,107,335
gun,28.00,104,335
gun,24.00,104,335
gun,37.00,104,336
gun,32.00,104,336
gun,41.00,108,335
gun,44.00,110,335
gun,24.00,110,335
gun,44.00,110,335
gun,34.00,110,335
gun,48.00,114,334
gun,48.00,114,334
gun,44.00,139,332
gun,38.00,139,332
gun,46.00,139,332
gun,35.00,139,332
gun,45.00,115,334
gun,34.00,115,334
gun,43.00,111,334
gun,37.00,111,334
gun,41.00,112,333
gun,33.00,112,333
gun,43.00,112,334
gun,29.00,112,334
gun,38.00,140,331
gun,28.00,140,331
gun,45.00,140,331
gun,38.00,140,331
gun,37.00,115,333
gun,32.00,115,333
gun,38.00,113,333
gun,38.00,113,333
gun,39.00,114,333
gun,36.00,114,333
gun,40.00,114,334
gun,39.00,114,334
gun,41.00,114,333
gun,39.00,114,333
gun,47.00,114,334
gun,41.00,114,334
gun,43.00,114,335
gun,42.00,114,335
gun,42.00,528,331
gun,36.00,528,331
gun,43.00,140,332
gun,36.00,140,332
gun,46.00,143,332
gun,30.00,143,332
gun,42.00,144,331
gun,27.00,144,331
gun,40.00,141,332
gun,31.00,141,332
gun,43.00,554,330
gun,34.00,554,330
gun,37.00,114,336
gun,27.00,114,336
gun,47.00,145,332
gun,30.00,145,332
gun,58.00,558,332
gun,33.00,558,332
gun,73.00,557,333
gun,38.00,557,333
gun,57.00,562,332
gun,33.00,562,332
gun,44.00,565,336
gun,38.00,565,336
gun,48.00,588,343
gun,39.00,588,343
gun,44.00,588,344
gun,41.00,588,344
gun,49.00,582,341
gun,42.00,582,341
gun,54.00,568,368
gun,42.00,568,368
gun,71.00,559,365
gun,46.00,559,365
gun,43.00,544,370
gun,39.00,544,370
gun,48.00,538,370
gun,42.00,538,370
gun,57.00,535,367
gun,45.00,535,367
gun,57.00,538,341
gun,36.00,538,341
gun,51.00,203,344
gun,30.00,203,344
gun,62.00,548,330
gun,39.00,548,330
gun,55.00,201,363
gun,48.00,201,363
gun,45.00,202,365
gun,36.00,202,365
gun,40.00,544,330
gun,37.00,544,330
gun,45.00,202,366
gun,40.00,202,366
gun,46.00,206,369
gun,37.00,206,369
gun,39.00,203,368
gun,34.00,203,368
gun,57.00,205,368
gun,38.00,205,368
gun,51.00,206,367
gun,39.00,206,367
gun,73.00,208,349
gun,45.00,208,349
gun,66.00,208,351
gun,27.00,208,351
gun,42.00,554,337
gun,36.00,550,335
gun,40.00,550,336
gun,48.00,544,339
gun,49.00,542,339
gun,48.00,538,339
gun,53.00,538,338
gun,26.00,532,340
gun,36.00,535,338
gun,23.00,526,337
gun,41.00,521,370
gun,35.00,521,333
gun,33.00,491,369
gun,52.00,495,341
gun,42.00,496,336
gun,42.00,487,324
gun,45.00,480,308
gun,31.00,478,299
gun,49.00,470,302
gun,62.00,459,311
gun,64.00,459,312
gun,67.00,466,295
gun,75.00,454,310
gun,70.00,462,266
gun,72.00,451,295
gun,74.00,450,264
gun,73.00,445,263
gun,77.00,446,262
gun,77.00,443,259
gun,76.00,433,250
gun,76.00,411,259
gun,73.00,408,261
gun,73.00,410,258
gun,71.00,409,260
gun,60.00,413,301
gun,50.00,423,303
gun,52.00,422,307
gun,44.00,421,313
gun,38.00,422,313
gun,40.00,420,319
gun,61.00,429,321
gun,72.00,437,329
gun,79.00,433,369
gun,71.00,435,371
gun,73.00,437,372
gun,78.00,448,328
gun,79.00,457,319
gun,71.00,453,319
gun,57.00,453,310
gun,68.00,444,312
gun,55.00,444,312
gun,33.00,439,315
gun,42.00,447,266
gun,54.00,439,306
gun,41.00,445,316
gun,67.00,440,325
gun,60.00,443,325
gun,60.00,444,264
gun,75.00,305,403
gun,32.00,305,403
gun,71.00,435,257
gun,36.00,423,325
gun,32.00,432,258
gun,36.00,410,255
gun,34.00,405,253
gun,35.00,358,254
gun,27.00,291,463
gun,25.00,297,464
gun,22.00,303,462
gun,26.00,174,162
gun,22.00,315,424
gun,24.00,347,400
gun,22.00,351,404
gun,24.00,355,406
gun,23.00,350,406
gun,26.00,355,407
gun,23.00,355,404
gun,31.00,357,410
gun,25.00,352,408
gun,22.00,347,405
gun,27.00,356,407
gun,36.00,346,410
gun,20.00,335,408
gun,31.00,388,379
gun,48.00,391,381
gun,67.00,399,381
gun,65.00,409,381
gun,64.00,418,378
gun,83.00,425,381
gun,72.00,431,381
gun,80.00,435,382
gun,58.00,437,376
gun,36.00,455,372
gun,41.00,460,369
gun,25.00,461,370
gun,34.00,464,370
gun,49.00,466,373
gun,43.00,465,371
gun,46.00,472,374
gun,49.00,476,375
gun,41.00,476,375
gun,59.00,476,377
gun,41.00,476,377
gun,68.00,482,400
gun,37.00,482,400
gun,67.00,485,400
gun,45.00,485,400
gun,50.00,492,402
gun,22.00,492,402
gun,56.00,89,449
gun,44.00,91,442
gun,33.00,91,442
gun,33.00,93,445
gun,28.00,500,408
gun,27.00,500,408
gun,33.00,519,411
gun,30.00,519,411
gun,41.00,499,407
gun,34.00,499,407
gun,35.00,519,411
gun,25.00,519,411
gun,37.00,517,409
gun,33.00,517,409
gun,40.00,518,406
gun,40.00,518,406
gun,42.00,517,404
gun,38.00,517,404
gun,39.00,516,405
gun,22.00,516,405
gun,21.00,516,405
gun,56.00,504,401
gun,22.00,504,401
gun,42.00,505,403
gun,32.00,505,403
gun,44.00,503,402
gun,43.00,503,402
gun,71.00,516,377
gun,48.00,516,377
gun,79.00,501,373
gun,31.00,501,373
gun,68.00,98,400
gun,67.00,98,400
gun,56.00,495,401
gun,55.00,495,401
gun,78.00,494,401
gun,47.00,494,401
gun,75.00,492,403
gun,50.00,492,403
gun,81.00,487,404
gun,67.00,487,404
gun,77.00,488,407
gun,67.00,488,407
gun,83.00,481,418
gun,58.00,481,418
gun,63.00,478,436
gun,37.00,478,436
gun,58.00,476,438
gun,23.00,476,438
gun,61.00,475,439
gun,62.00,474,440
gun,68.00,473,440
gun,72.00,473,441
gun,67.00,462,441
gun,58.00,459,442
gun,47.00,455,446
gun,65.00,439,447
gun,46.00,439,474
gun,36.00,436,478
gun,41.00,434,481
gun,42.00,437,484
gun,35.00,441,484
gun,32.00,457,481
gun,46.00,463,455
gun,53.00,467,442
gun,68.00,473,437
gun,53.00,479,407
gun,43.00,482,404
gun,55.00,487,378
gun,47.00,476,381
gun,42.00,474,378
gun,25.00,476,345
gun,32.00,468,376
gun,30.00,476,343
gun,38.00,478,341
gun,32.00,480,341
gun,38.00,480,343
gun,30.00,481,342
gun,45.00,472,374
gun,37.00,486,345
gun,37.00,486,344
gun,33.00,492,347
gun,41.00,497,366
gun,39.00,498,366
gun,42.00,493,344
gun,37.00,496,342
gun,42.00,498,342
gun,38.00,499,341
gun,37.00,134,382
gun,31.00,134,382
gun,52.00,135,380
gun,36.00,135,380
gun,59.00,135,380
gun,34.00,135,380
gun,67.00,136,380
gun,37.00,136,380
gun,59.00,136,381
gun,42.00,136,381
gun,65.00,136,380
gun,41.00,136,380
gun,66.00,136,380
gun,35.00,136,380
gun,73.00,137,380
gun,39.00,137,380
gun,77.00,137,379
gun,36.00,137,379
gun,77.00,136,379
gun,41.00,136,379
gun,70.00,136,376
gun,31.00,136,376
gun,78.00,137,376
gun,34.00,137,376
gun,80.00,137,376
gun,31.00,137,376
gun,76.00,135,376
gun,28.00,135,376
gun,77.00,135,376
gun,32.00,135,376
gun,83.00,136,375
gun,34.00,136,375
gun,82.00,136,375
gun,43.00,136,375
gun,81.00,136,374
gun,31.00,136,374
gun,79.00,136,374
gun,33.00,136,374
gun,81.00,137,373
gun,38.00,137,373
gun,77.00,137,373
gun,35.00,137,373
gun,77.00,137,373
gun,40.00,137,373
gun,76.00,138,372
gun,41.00,138,372
gun,74.00,138,372
gun,36.00,138,372
gun,71.00,138,371
gun,39.00,138,371
gun,69.00,138,371
gun,41.00,138,371
gun,69.00,139,370
gun,40.00,139,370
gun,71.00,139,371
gun,35.00,139,371
gun,69.00,139,370
gun,33.00,139,370
gun,66.00,139,370
gun,30.00,139,370
gun,65.00,139,371
gun,31.00,139,371
gun,64.00,139,371
gun,27.00,139,371
gun,63.00,139,371
gun,28.00,139,371
gun,59.00,139,371
gun,31.00,139,371
gun,57.00,139,372
gun,33.00,139,372
gun,56.00,138,372
gun,37.00,138,372
gun,50.00,138,372
gun,36.00,138,372
gun,47.00,138,372
gun,37.00,138,372
gun,39.00,137,373
gun,31.00,137,373
gun,40.00,137,373
gun,31.00,137,373
gun,41.00,137,374
gun,36.00,137,374
gun,39.00,137,374
gun,28.00,137,374
gun,31.00,136,374
gun,30.00,136,374
gun,30.00,136,375
gun,29.00,136,375
gun,36.00,136,375
gun,30.00,136,375
gun,31.00,136,375
gun,30.00,136,375
gun,41.00,135,375
gun,27.00,135,375
gun,41.00,136,375
gun,33.00,136,375
gun,37.00,498,340
gun,36.00,134,375
gun,27.00,134,375
gun,37.00,135,376
gun,28.00,135,376
gun,31.00,496,340
gun,25.00,495,340
gun,27.00,492,340
gun,31.00,491,340
gun,34.00,491,340
gun,32.00,490,339
gun,29.00,489,339
gun,31.00,488,340
gun,38.00,487,341
gun,30.00,485,339
gun,34.00,486,340
gun,28.00,473,333
gun,24.00,482,312
gun,25.00,471,330
gun,25.00,471,332
gun,33.00,482,337
gun,29.00,471,330
gun,29.00,471,329
gun,35.00,468,329
gun,32.00,470,329
gun,33.00,470,331
gun,32.00,469,329
gun,30.00,471,330
gun,32.00,485,340
gun,29.00,485,339
gun,37.00,485,340
gun,38.00,487,341
gun,40.00,487,341
gun,45.00,489,341
gun,39.00,488,340
gun,38.00,487,338
gun,33.00,488,338
gun,35.00,487,339
gun,37.00,486,339
gun,44.00,486,339
gun,41.00,485,341
gun,35.00,487,338
gun,36.00,474,336
gun,24.00,485,338
gun,33.00,483,338
gun,38.00,482,338
gun,28.00,483,339
gun,42.00,469,336
gun,36.00,469,334
gun,31.00,470,334
gun,37.00,483,340
gun,31.00,472,335
gun,41.00,484,341
gun,30.00,488,340
gun,46.00,487,343
gun,59.00,490,342
gun,58.00,488,342
gun,45.00,490,344
gun,48.00,497,367
gun,54.00,496,368
gun,62.00,495,368
gun,56.00,495,368
gun,52.00,494,368
gun,58.00,491,368
gun,52.00,489,344
gun,53.00,493,367
gun,42.00,497,367
gun,53.00,495,365
gun,65.00,495,345
gun,66.00,490,340
gun,58.00,478,333
gun,48.00,466,332
gun,43.00,458,332
gun,61.00,454,335
gun,69.00,454,335
gun,82.00,436,337
gun,75.00,453,335
gun,81.00,453,339
gun,75.00,453,339
gun,72.00,434,342
gun,70.00,435,342
gun,58.00,437,344
gun,58.00,437,345
gun,64.00,452,368
gun,68.00,453,370
gun,72.00,455,370
gun,54.00,455,373
gun,90.00,446,377
gun,90.00,442,383
gun,82.00,457,378
gun,70.00,440,394
gun,67.00,445,389
gun,62.00,459,379
gun,83.00,459,378
gun,78.00,464,375
gun,74.00,458,375
gun,79.00,469,373
gun,75.00,473,372
gun,63.00,459,374
gun,71.00,452,389
gun,79.00,455,388
gun,61.00,455,391
gun,53.00,471,369
gun,40.00,458,395
gun,52.00,486,338
gun,56.00,495,337
gun,58.00,492,338
gun,49.00,491,334
gun,52.00,487,332
gun,48.00,486,330
gun,44.00,487,331
gun,45.00,487,332
gun,51.00,488,327
gun,46.00,489,323
gun,46.00,488,321
gun,50.00,484,323
gun,37.00,486,318
gun,29.00,489,317
gun,31.00,488,316
gun,22.00,499,304
gun,23.00,501,308
gun,32.00,520,313
gun,39.00,520,312
gun,41.00,522,309
gun,43.00,522,309
gun,23.00,496,336
gun,33.00,523,332
gun,29.00,524,325
gun,33.00,526,324
gun,30.00,527,327
gun,41.00,529,324
gun,37.00,531,320
gun,43.00,531,317
gun,50.00,533,319
gun,52.00,530,320
gun,71.00,531,322
gun,60.00,537,315
gun,60.00,541,314
gun,67.00,546,308
gun,77.00,547,308
gun,81.00,545,312
gun,88.00,545,314
gun,88.00,543,321
gun,94.00,543,319
gun,92.00,543,320
gun,95.00,533,367
gun,91.00,527,373
gun,92.00,524,373
gun,77.00,517,378
gun,78.00,517,380
gun,77.00,517,338
gun,49.00,494,339
gun,40.00,488,340
gun,57.00,488,336
gun,34.00,478,329
gun,69.00,474,321
gun,84.00,464,326
gun,66.00,468,325
gun,61.00,467,322
gun,64.00,484,260
gun,23.00,519,168
gun,21.00,519,168
gun,21.00,502,164
gun,23.00,477,238
gun,22.00,472,173
gun,29.00,414,326
gun,28.00,350,328
gun,49.00,394,305
gun,77.00,392,327
gun,87.00,391,313
gun,62.00,395,318
gun,49.00,343,339
gun,25.00,325,332
gun,31.00,310,340
gun,20.00,325,337
gun,34.00,401,407
gun,41.00,401,408
gun,34.00,400,407
gun,49.00,405,402
gun,67.00,400,399
gun,69.00,404,407
gun,76.00,405,398
gun,83.00,404,380
gun,88.00,408,381
gun,84.00,411,379
gun,86.00,408,390
gun,63.00,407,391
gun,64.00,414,393
gun,43.00,430,385
gun,35.00,430,385
gun,37.00,466,380
gun,36.00,469,379
gun,31.00,467,377
gun,38.00,470,374
gun,48.00,472,374
gun,43.00,473,372
gun,41.00,472,375
gun,26.00,481,375
gun,46.00,490,375
gun,21.00,494,375
gun,31.00,489,306
gun,72.00,494,308
gun,61.00,504,307
gun,79.00,514,302
gun,60.00,518,297
gun,83.00,532,299
gun,73.00,544,304
gun,73.00,542,302
gun,62.00,534,314
gun,39.00,537,326
gun,65.00,547,318
gun,59.00,655,173
gun,28.00,655,173
gun,52.00,567,319
gun,68.00,566,322
gun,63.00,678,175
gun,22.00,678,175
gun,68.00,570,329
gun,75.00,577,328
gun,79.00,568,369
gun,89.00,553,368
gun,88.00,590,324
gun,83.00,594,319
gun,74.00,597,315
gun,60.00,602,312
gun,79.00,605,307
gun,84.00,596,271
gun,81.00,589,268
gun,88.00,592,267
gun,90.00,594,304
gun,92.00,614,261
gun,93.00,571,292
gun,81.00,621,270
gun,67.00,595,299
gun,66.00,601,307
gun,73.00,566,327
gun,64.00,593,339
gun,70.00,588,350
gun,52.00,597,366
gun,57.00,594,375
gun,64.00,552,381
gun,69.00,548,384
gun,64.00,551,385
gun,72.00,544,384
gun,75.00,535,393
gun,73.00,533,398
gun,69.00,537,399
gun,58.00,530,399
gun,57.00,532,404
gun,87.00,544,407
gun,89.00,541,395
gun,87.00,537,390
gun,84.00,535,379
gun,87.00,537,373
gun,87.00,535,370
gun,82.00,535,366
gun,75.00,530,367
gun,72.00,528,368
gun,79.00,526,369
gun,84.00,525,370
gun,86.00,527,373
gun,85.00,527,375
gun,88.00,526,375
gun,91.00,527,375
gun,91.00,529,376
gun,90.00,529,375
gun,92.00,528,379
gun,94.00,530,381
gun,91.00,532,382
gun,93.00,533,384
gun,93.00,537,386
gun,94.00,541,387
gun,93.00,543,387
gun,93.00,545,388
gun,93.00,546,388
gun,90.00,546,387
gun,93.00,545,387
gun,93.00,545,383
gun,95.00,542,381
gun,94.00,534,377
gun,91.00,534,375
gun,91.00,533,372
gun,88.00,529,369
gun,88.00,528,369
gun,80.00,526,367
gun,80.00,526,366
gun,83.00,527,365
gun,88.00,524,364
gun,82.00,524,363
gun,83.00,524,364
gun,88.00,524,362
gun,81.00,524,347
gun,90.00,524,363
gun,86.00,523,347
gun,88.00,524,346
gun,89.00,524,345
gun,86.00,522,343
gun,85.00,524,343
gun,89.00,520,341
gun,89.00,521,339
gun,89.00,519,344
gun,94.00,516,344
gun,92.00,518,345
gun,92.00,518,345
gun,93.00,517,344
gun,95.00,490,362
gun,95.00,484,362
gun,91.00,518,342
gun,96.00,484,342
gun,96.00,479,340
gun,94.00,484,342
gun,95.00,484,341
gun,96.00,480,339
gun,97.00,483,341
gun,97.00,481,340
gun,96.00,479,338
gun,96.00,481,341
gun,96.00,477,339
gun,95.00,477,341
gun,95.00,480,340
gun,96.00,478,340
gun,96.00,483,340
gun,96.00,483,339
gun,97.00,481,339
gun,96.00,481,341
gun,96.00,473,339
gun,92.00,476,340
gun,96.00,471,339
gun,96.00,470,340
gun,93.00,472,341
gun,96.00,463,341
gun,96.00,462,339
gun,95.00,464,342
gun,96.00,466,342
gun,96.00,461,343
gun,96.00,458,343
gun,96.00,455,342
gun,96.00,450,341
gun,97.00,445,340
gun,96.00,439,340
gun,95.00,439,340
gun,96.00,442,340
gun,97.00,443,341
gun,96.00,445,341
gun,96.00,445,342
gun,96.00,448,341
gun,96.00,454,343
gun,96.00,456,343
gun,91.00,461,341
gun,96.00,462,345
gun,95.00,459,345
gun,95.00,456,362
gun,96.00,460,344
gun,96.00,457,344
gun,96.00,458,362
gun,96.00,446,362
gun,95.00,445,362
gun,94.00,451,363
